NODE_ID,NODE_NAME,SI_CODE,GU_CODE,X,Y,Longitude,Latitude,Radius,trafficlight_num,crosswalk_num,station_num,school_num,land_price,house_1,house_2,house_3,house_4,commerce_1,commerce_2,commerce_3,commerce_4,green_1,green_2,green_3,industry_1,industry_2,industry_3,limit,mediansep_,island_num,mean_lanes,mean_speed,mean_wth,mean_loadlen,busstop_num,police_num,CtoC_num,CtoP_num,total_acc
1150016800,현대맨션,A,DD,941926.6051,1950157.631,126.8425619,37.54892824,37,0,1,0,0,51026346.27,0.99652606,0.003473939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4.5,281,0,0,1,0,1
1160006100,신흥빌라,A,GG,942542.8139,1942717.922,126.8501192,37.48191232,37,0,1,0,1,28349854.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,4,645.5,1,0,3,2,5
1160035000,연흥학원,A,GG,945756.9335,1944979.108,126.8863044,37.50248713,37,0,1,0,0,82448008.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4.666666666,130.3333333,0,1,2,3,5
1160044000,한일유앤아이아파트,A,GG,942552.618,1945551.749,126.8500087,37.50745448,37,0,0,0,2,19292009.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,3,433,2,0,0,4,4
1100025000,연지초교,A,II,961063.1597,1959527.77,127.0586975,37.6343912,37,0,1,1,1,20649538.67,0.986185151,0.013814848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,30,4.5,616,0,1,7,1,8
1100018900,삼화상운,A,II,960284.2996,1958789.838,127.0499104,37.62770674,37,15,3,0,5,54296089.46,0.429993331,0,0,0,0,0,0,0,0.570006668,0,0,0,0,0,0,0,1,1,30,4,546,1,0,7,7,14
1100023600,청백아파트3단지,A,II,960370.6202,1959304.598,127.0508607,37.6323501,37,0,4,0,6,59869877.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,4,459,1,0,0,2,2
1100023300,인덕공고,A,II,960913.6608,1959294.612,127.0570156,37.63228335,37,0,0,1,0,91315584.06,0.051655734,0.94068809,0.007656175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,4.666666666,391.3333333,0,1,2,2,4
1100042000,수성약국,A,II,961316.9057,1962238.914,127.0614297,37.65883794,37,0,1,0,1,83352549763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,3.5,326.5,0,0,7,1,8
1100041600,동우상가,A,II,962684.8264,1962177.335,127.0769412,37.65833957,37,0,1,0,1,242160650,0,0.278025603,0.603092731,0,0,0,0,0,0.118881665,0,0,0,0,0,0,0,0,1,30,4,345,0,0,3,3,6
1100040800,세일학원,A,II,961325.51,1962123.017,127.0615333,37.65779371,37,0,1,1,0,48551521.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,4.5,321.5,0,0,3,6,9
1100046300,L씨빌딩,A,II,962848.4377,1963012.291,127.0787536,37.66587181,37,3,1,0,1,361966785.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,3.5,452,0,0,2,2,4
1100049900,상계두산주공1단지,A,II,960635.9873,1964397.111,127.0535934,37.67826111,37,6,4,1,0,10601473.22,0,0,0.947698333,0.052301666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,480,3,1,30,14,44
1100046700,금호아파트,A,II,962047.4007,1963111.682,127.069666,37.66673484,37,0,0,0,0,221828776.5,0,0.715315339,0.28468466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,3.666666666,416,1,0,2,0,2
1090009500,가든빌라,A,JJ,957981.0612,1961535.472,127.0236511,37.65235106,37,0,0,0,0,58215492.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4.5,474.5,0,0,1,1,2
1030022100,금일어린이집,A,PP,958243.3929,1950679.406,127.0272446,37.55451514,37,0,0,0,0,203402.7364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4,980.5,2,0,0,1,1
1070014700,성북성심빌딩,A,QQ,957741.3743,1955526.216,127.0212815,37.59817769,37,1,2,0,3,577420540.2,0.04343479,0,0.956565209,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,30,4.5,68,1,0,13,11,24
1070036200,성북제일교회,A,QQ,955882.4098,1957395.25,127.0001106,37.6149363,37,0,0,0,0,818693048.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,3,530,2,0,0,0,0
1070036300,산장아파트,A,QQ,956041.9723,1957513.817,127.0019113,37.6160126,37,0,0,0,0,31292775.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4.5,410.5,0,0,0,0,0
1070011300,성북빌라,A,QQ,955194.9881,1954913.764,126.9924737,37.59253703,37,0,0,0,1,1476090762,0,0,0,0,0,0,0,0,0.034157334,0,0,0,0,0,0,0,0,1,30,3.5,480,2,0,0,0,0
1070037400,뜻깊은독서실,A,QQ,960467.2592,1957625.07,127.0520468,37.61721633,37,0,0,0,0,185622587.5,0.434165014,0.565834985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,3.5,207.5,0,0,1,2,3
1140018500,신안아파트2동,A,SS,942426.1729,1946611.526,126.8484951,37.51699844,37,0,0,0,0,7801507.366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,4,893,0,0,2,5,7
1020028000,용문빌딩,A,UU,952586.9682,1948896.159,126.963322,37.53816861,37,0,0,1,0,296363018.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,3.5,331.5,0,1,2,1,3
1110021400,중앙빌라,A,VV,948416.3666,1958995.857,126.9154048,37.62897391,37,0,0,0,1,34858475.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4,364,1,0,1,1,2
1010033800,효령빌딩,A,XX,954064.2387,1952301.7,126.9798295,37.56893829,37,2,1,0,0,57522655.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,3,349,1,1,2,0,2
1220044900,논현아파트,A,AA,957808.3854,1946323.933,127.02257,37.51523814,38,0,1,1,0,338582519.6,0.617502423,0,0.382497576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,7,278.5,0,0,0,0,0
1220043900,호사장주택,A,AA,959272.9787,1946220.439,127.0391483,37.51437113,38,0,0,0,1,384647224.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,7.333333333,337.3333333,0,0,1,2,3
1220032900,우신빌딩,A,AA,958921.8029,1944752.48,127.0352566,37.50112433,38,0,0,1,0,88841396.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,7,589.5,0,0,9,7,16
1220032600,현대해상강남사옥,A,AA,958777.1019,1944697.706,127.0336227,37.50062418,38,0,0,1,0,24733063148,0,0.726800512,0,0,0.273199487,0,0,0,0,0,0,0,0,0,0,0,0,1.166666666,30,7,670,0,0,2,5,7
1220033500,오가빌딩,A,AA,960432.9517,1944823.267,127.0523489,37.50182838,38,0,0,0,0,550475612.6,0,0.902363416,0.097636583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.5,8,264,0,0,5,6,11
1220054700,횃불교회,A,AA,960047.65,1947406.625,127.0478494,37.52509653,38,0,2,0,0,248558776.8,0,0.561900706,0.438099293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,8,638,0,0,9,7,16
1220045500,퀸스빌,A,AA,957902.321,1946360.347,127.0236309,37.51557064,38,0,0,0,0,9161059179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,6.666666666,450.3333333,0,0,0,0,0
1220044300,주택공사(서울지사),A,AA,959393.3915,1946258.705,127.0405087,37.51472135,38,0,0,1,0,93226580.73,0.68031267,0.319687329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,6,335.5,0,0,1,4,5
1220043300,논현중원빌라,A,AA,959423.9793,1946156.662,127.0408604,37.51380294,38,0,0,0,1,1333761624,0.669208517,0.330791482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,8,464.5,0,1,3,1,4
1220042900,이모스 빌딩,A,AA,959438.7742,1946103.818,127.0410307,37.51332729,38,0,0,0,1,26516425.78,0.659082402,0.340917597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,6,364,0,1,0,0,0
1220040200,상명빌딩,A,AA,958191.042,1945620.121,127.02694,37.50891186,38,2,4,0,1,173920314,0.320778493,0.679221506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,8.666666666,459,0,0,15,23,38
1220034800,대치파출소,A,AA,960789.1903,1944967.899,127.0563715,37.50314721,38,0,0,0,0,14362337660,0,0.765042657,0.234957342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,8,315,0,0,4,3,7
1220031900,성보빌딩,A,AA,958982.8988,1944605.179,127.0359561,37.49979937,38,0,1,1,0,55861887.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,8,203,0,0,4,7,11
1220035000,능현오피스텔,A,AA,960013.7566,1944975.723,127.0475981,37.50318445,38,5,0,1,3,71062439.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,60,8,196.5,0,0,3,2,5
1220034200,주원빌딩,A,AA,959138.7274,1944914.279,127.0377018,37.50259231,38,0,4,1,0,7949599051,0.76078576,0,0,0,0.239214239,0,0,0,0,0,0,0,0,0,0,0,0,1.166666666,60,7,366,0,0,11,10,21
1240010000,둔촌종합시장,A,BB,967686.6252,1947551.161,127.1342934,37.52669862,38,0,0,1,0,2482439190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,7,434.3333333,0,0,1,6,7
1240022100,정암카공업사,A,BB,968114.4039,1950396.841,127.139011,37.55236284,38,0,0,0,0,2055585394,0,0.948955636,0.051044363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,7,615.5,0,0,6,4,10
1240012500,온누리건강원,A,BB,966721.7981,1948064.987,127.1233509,37.53129564,38,0,3,1,1,88687423.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,7,215,0,0,0,1,1
1240012400,우성빌딩,A,BB,966679.5436,1948027.125,127.1228744,37.53095286,38,0,4,1,1,18623297461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,8.5,386,0,0,0,3,3
1240025800,삼성공인중개사,A,BB,970807.6455,1951382.441,127.1694625,37.56133576,38,0,0,0,1,680526334.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,8.5,468.5,0,0,2,1,3
1240020500,임광그대가아파트상가,A,BB,966695.5643,1950003.169,127.122966,37.54876433,38,0,2,0,1,35775345.99,0,0.345140151,0,0,0,0,0,0,0.654859848,0,0,0,0,0,0,0,0,1,43.33333333,8.5,1230.5,0,0,0,2,2
1240012900,성내초교,A,BB,966788.2435,1948175.718,127.1240979,37.5322961,38,6,2,0,1,56780594745,0,0.858665226,0.141334773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.66666666,8.75,994.25,0,0,9,8,17
1080011700,가정약국,A,CC,957209.8839,1958913.395,127.0150626,37.62868233,38,0,0,0,1,56357889.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,8.5,313,2,0,3,0,3
1080011100,한빛맹학교,A,CC,957234.4669,1958885.889,127.0153428,37.62843557,38,0,0,0,1,731862381.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,6.666666666,193,2,0,4,7,11
1080007300,성북시장,A,CC,958268.9675,1958112.199,127.0271105,37.62150973,38,8,4,0,3,4381165.269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,7,525,0,1,16,17,33
1080015100,북부경찰서입구,A,CC,958375.0646,1959737.835,127.0282201,37.63616666,38,3,1,0,0,158595900.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.33333333,7.5,3138.25,0,0,12,12,24
1080012100,번성교회앞,A,CC,959296.6338,1959042.337,127.0387037,37.62993933,38,3,2,0,1,15166174.22,0,0.241754823,0,0,0,0,0,0,0.758245176,0,0,0,0,0,0,0,0,1,52.5,7,583.5,2,0,2,3,5
1080011000,번동초등학교,A,CC,959431.0118,1958875.041,127.0402358,37.62843742,38,3,4,0,1,942996.1088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,7,227.5,1,0,0,1,1
1080009000,미아동아맨션,A,CC,956956.8503,1958698.781,127.0122077,37.62673616,38,0,4,0,0,145470785.5,0.627474007,0.372525992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,8.5,939.75,1,0,7,6,13
1080010200,번동주공아파트(306동),A,CC,959499.4522,1958823.737,127.0410143,37.62797801,38,0,2,0,1,94549219.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,5,193,2,0,0,7,7
1080011600,"새마을금고(번2,3동지점)",A,CC,959376.7338,1958898.887,127.0396194,37.62864993,38,12,3,0,1,21651863.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,6.5,144,5,0,17,21,38
1080016200,효성네오인텔리안,A,CC,958306.0327,1960005.705,127.0274224,37.63857789,38,0,0,1,0,779405576,0,0,0,0.944870341,0.055129658,0,0,0,0,0,0,0,0,0,0,0,0,1,50,7,388.5,0,0,4,7,11
1080015600,솔로몬어린이집,A,CC,958478.2129,1959856.622,127.0293824,37.63724198,38,0,0,0,0,83817988.45,0,0.344626424,0.347731902,0.307641673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,7,393,0,0,3,1,4
1080009600,송림주택1차,A,CC,958681.2114,1958734.987,127.0317466,37.62714166,38,0,0,0,0,63924656.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,6.666666666,388.6666666,1,0,0,0,0
1080012200,용일빌딩,A,CC,957409.0431,1959062.299,127.0173109,37.63003367,38,0,0,0,2,74659243.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,8,437,3,1,8,8,16
1080008900,해모로아파트105동,A,CC,959282.7784,1958674.916,127.0385671,37.62662709,38,0,2,0,0,64863023.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,7,223.5,0,0,1,0,1
1080009300,아파트상가,A,CC,959389.1616,1958719.578,127.0397702,37.62703433,38,1,3,0,1,96906072.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,8.666666666,304,0,0,4,5,9
1080009100,우원빌딩,A,CC,958100.7502,1958707.243,127.0251702,37.62686531,38,0,0,1,2,56722635.92,0,0.763637595,0.236362404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,8,507.5,0,0,3,4,7
1080004100,남산약국,A,CC,959198.9097,1957263.237,127.0376955,37.61389963,38,2,1,0,2,125994227.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,8,351.5,7,0,7,9,16
1080005400,타워로얄맨션,A,CC,958863.507,1957646.047,127.0338737,37.61733503,38,0,0,0,1,7023764786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,8,852,0,0,0,3,3
1080010500,신망애피아노,A,CC,957085.5453,1958858.25,127.0136567,37.62817951,38,0,0,0,2,1144429401,0.008293994,0.991706005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,7.333333333,402,2,0,2,0,2
1150023200,엘림교회교육관,A,DD,944370.1029,1950786.828,126.8701749,37.55475,38,0,0,0,3,30992782.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,30,5.5,186.5,0,0,0,0,0
1150025700,천지연골프연습장,A,DD,944255.9081,1950929.513,126.8688713,37.55602912,38,0,0,0,1,13749402.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45,6,400,0,0,0,1,1
1150051900,칠성사,A,DD,938365.4406,1954603.561,126.8018753,37.5887676,38,0,0,0,0,40278704.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567519465,0,0,1,30,6,880,1,0,0,0,0
1150045200,안국물류센터,A,DD,941473.5915,1952773.091,126.8372249,37.57247264,38,0,1,0,0,1313713.816,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30,8.5,687,0,0,0,0,0
1150049100,능말길삼거리,A,DD,939107.3789,1953159.101,126.8103987,37.57579823,38,0,0,1,2,63369779.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,8.5,159,0,0,0,0,0
1150049000,능말경로당,A,DD,939194.3777,1953155.463,126.8113842,37.57577121,38,0,0,1,3,18230448.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,8.5,159,0,0,1,1,2
1150048600,방화월드메르디앙아파,A,DD,939033.2848,1953102.629,126.8095643,37.57528436,38,1,0,0,2,13249520.4,0,0.900072101,0.099927898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,7.5,686,0,0,2,1,3
1150018300,순흥빌딩,A,DD,944814.4466,1950282.848,126.8752433,37.55023434,38,0,0,0,0,35095619.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,30,5.5,397.5,0,0,4,2,6
1150015800,진우맨션,A,DD,945025.8394,1950038.774,126.8776547,37.54804712,38,0,0,1,0,111971876.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,8.5,4515,0,0,1,1,2
1150017100,외발산길1길삼거리,A,DD,940332.0306,1950194.058,126.8245081,37.54915467,38,0,3,0,2,37926411.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30,8.5,467.6825,1,1,1,0,1
1150044000,파크빌리지,A,DD,941761.482,1952634.685,126.8404959,37.57124345,38,0,2,0,1,941839497.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,30,6,290.3333333,0,0,2,1,3
1150015400,우장산 SK VIEW,A,DD,941906.1401,1950039.51,126.8423395,37.54786234,38,0,1,0,0,627223724.2,0.002253603,0.987449593,0.010296803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,7.5,478.5,0,0,1,1,2
1150011200,태영방송인아파트,A,DD,942921.9182,1948838.617,126.8539315,37.53710213,38,0,0,0,1,18098251.14,0.327163125,0.672836874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,7.5,617.5,2,0,1,2,3
1150010600,태성비리치아파트,A,DD,943026.1816,1948699.469,126.8551224,37.53585443,38,0,0,0,0,345855509.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,7.5,618.5,2,0,3,0,3
1150010100,우화빌딩,A,DD,943105.2683,1948600.656,126.8560252,37.53496873,38,0,0,0,0,10347816523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,8,670.5,4,0,4,5,9
1150040900,가양1동우편취급소,A,DD,941923.0006,1952190.173,126.8423601,37.56724728,38,0,0,1,0,15115696538,0,0,0,0.000005652,0,0,0,0,0,0,0,0,0,0.999994347,0,0,0,1,60,6.666666666,434.6666666,0,0,4,2,6
1150024000,우장산현대타운,A,DD,941686.8093,1950845.923,126.8397926,37.55511667,38,0,1,0,0,25233666.1,0,0.628384869,0.37161513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166666666,30,6,229.5,0,0,2,0,2
1150022900,행복한교회,A,DD,941679.9295,1950784.52,126.8397196,37.55456282,38,0,3,0,0,30772012.82,0,0.779730499,0.2202695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.66666666,8,605.6666666,2,0,7,3,10
1150012200,홈피아맨션,A,DD,942709.4334,1948979.024,126.8515156,37.53835445,38,0,0,0,0,35256212.82,0.033126541,0.966873458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,6,971,3,0,2,1,3
1150010800,공작맨션,A,DD,942838.838,1948733.526,126.8529994,37.5361498,38,0,0,0,0,66737373.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,5.333333333,505.3333333,2,0,2,0,2
1150009700,썬빌라트,A,DD,941873.6137,1948515.068,126.8420921,37.53412048,38,0,0,0,0,72646325.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,8,354,0,0,4,1,5
1150009400,백제헬스,A,DD,941599.1654,1948383.621,126.8389964,37.53291839,38,3,1,0,0,54209823.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,7.666666666,395,1,0,8,11,19
1150009500,동남주택,A,DD,942912.1753,1948448.808,126.8538516,37.53358816,38,0,0,0,1,971678778.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,6.333333333,582,2,0,4,4,8
1150009600,신나는교회,A,DD,941763.4398,1948462.889,126.8408493,37.53364322,38,0,0,0,0,2906022156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,6.5,460.5,0,0,1,1,2
1150010700,아가페놀이방,A,DD,942284.4828,1948737.267,126.8467248,37.53614897,38,0,0,0,0,195162999.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,6.666666666,708.6666666,2,0,9,3,12
1150010900,예드빌,A,DD,943106.1233,1948761.463,126.8560224,37.53641814,38,0,0,0,3,45743137.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,6.5,653.5,4,0,6,3,9
1150011000,탐나빌라,A,DD,942728.8405,1948789.125,126.8517501,37.53664409,38,0,0,0,0,63653590.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,7,536,3,0,0,2,2
1150011300,신영탑스빌,A,DD,943400.3648,1948835.014,126.8593471,37.53709917,38,0,0,0,3,22029405029,0.496168614,0.503831385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,6.5,765,2,0,2,6,8
1150011700,미주아파트,A,DD,943008.7154,1948896.608,126.8549094,37.53763018,38,0,1,0,3,3538399110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,6.5,652.5,2,0,0,0,0
1150011800,세한아파트,A,DD,942646.8566,1948909.743,126.8508127,37.53772612,38,0,0,0,0,25087163.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,7,1092,2,0,0,2,2
1150012000,신정여자상업고등학교,A,DD,943322.3332,1948933.291,126.8584563,37.53798015,38,0,0,0,4,44318241.89,0.450250479,0.54974952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,6,713,2,0,3,2,5
1150019600,목화빌라,A,DD,942967.0182,1950549.057,126.854309,37.55252116,38,5,1,0,1,41551282.64,0.285277346,0.714722653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,8,404,0,0,3,1,4
1150021000,무지개빌라,A,DD,942893.9467,1950610.147,126.8534771,37.55306724,38,7,2,0,1,23085931.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.33333333,7.666666666,785.3333333,0,0,26,20,46
1150022700,신세계아파트3차,A,DD,941766.2968,1950772.764,126.8406983,37.55446232,38,4,3,0,0,12035031.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36.66666666,8.333333333,713.6666666,2,0,6,3,9
1150015200,마리오빌리지,A,DD,940074.1183,1949999.071,126.8216045,37.54738052,38,0,1,0,1,15064975.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.66666666,8,491,2,0,1,0,1
1150015300,건영택배,A,DD,940302.2744,1950009.918,126.8241863,37.5474931,38,0,0,0,2,26797855.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,8,341.1825,3,1,1,1,2
1150044800,경남아너스빌,A,DD,939900.4183,1952757.068,126.8194121,37.57222687,38,0,0,0,0,65393519.85,0.159729868,0.840270131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,6.5,521.5,0,0,0,2,2
1150046100,벧엘빌딩,A,DD,940193.4346,1952818.828,126.8227251,37.57280259,38,2,0,0,0,116998225.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.5,7.666666666,1184.333333,1,0,4,0,4
1150029500,등촌3동사무소,A,DD,942337.8071,1951254.573,126.8471305,37.55884081,38,0,2,0,1,945746133.2,0.79291108,0.207088919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,8,620.5,0,1,10,10,20
1150021400,염창중교앞,A,DD,944443.7903,1950648.682,126.8710196,37.55350932,38,0,3,0,4,84421553.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,40,7.5,440,2,0,1,9,10
1150024800,염창우성1차아파트,A,DD,944448.6706,1950870.034,126.8710581,37.55550468,38,0,5,0,3,64272860.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,30,6.666666666,303,2,0,3,3,6
1150010200,현대빌리지,A,DD,942583.5109,1948616.656,126.8501187,37.53508057,38,3,1,0,0,1359477725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,8,486.3333333,0,0,3,7,10
1150036600,해태아파트,A,DD,939519.8137,1951747.355,126.8151856,37.56310148,38,0,0,0,1,242301595.5,0,0.6368099,0.363190099,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,6.5,509.5,0,0,1,1,2
1150048500,방화월드메르디앙202동,A,DD,939079.0196,1953098.419,126.8100826,37.57524943,38,3,0,0,2,13486456.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,7.333333333,691.3333333,0,0,2,0,2
1150013800,상록수주택,A,DD,942413.2377,1949463.139,126.8481251,37.54269932,38,0,0,0,2,67041734.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52.5,5.5,616.5,2,0,8,7,15
1150010400,신성빌라,A,DD,942906.0187,1948633.985,126.8537675,37.53525679,38,0,0,0,0,100171983,0.137556039,0.86244396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,7.666666666,721,2,0,1,4,5
1150011100,동원빌라,A,DD,942491.5315,1948827.254,126.8490612,37.53697297,38,0,0,0,0,86100326.34,0.309779298,0.690220701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.5,6.333333333,737,2,0,9,4,13
1150009100,예원빌라,A,DD,941888.9697,1948293.083,126.8422835,37.53212068,38,0,0,0,0,1341452897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,6,493,0,0,9,2,11
1150011400,태창네스트힐,A,DD,942576.6259,1948863.46,126.8500215,37.5373046,38,0,0,0,0,61364759.53,0.436068269,0.56393173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,5.666666666,991.3333333,3,0,1,5,6
1150044600,우림루미아트,A,DD,939993.7051,1952752.128,126.8204689,37.57218843,38,0,0,0,0,74009935.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,8.5,529,0,0,4,5,9
1150048400,칠성연립입구,A,DD,939150.6854,1953096.186,126.8108943,37.57523405,38,0,0,1,2,44880212.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,5.333333333,530,0,0,2,0,2
1150024200,한마음삼성아파트,A,DD,944182.2213,1950850.027,126.8680431,37.55530826,38,2,4,0,2,7020901.303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,52.5,7,441.6666666,2,0,4,3,7
1150009000,보성장여관,A,DD,941641.9268,1948276.56,126.8394888,37.53195615,38,0,0,0,0,307106564.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,5.5,494,0,0,1,2,3
